 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
8080,76042,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4484.363904,92.05439099,12673.66667,30155.9415,74227,48,76042,25347.33333,43336.52386,75387,48,74819,37409.5,52067.80783,74227,592,0,0,0,0,92,72,52.60250914,39.45188185,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,70069,4,3,208,134,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,4880.90311,99.90152564,11678.16667,27660.88112,68138,30,70069,23356.33333,39816.67242,69331,30,68759,34379.5,47741.72855,68138,621,0,0,0,0,92,72,57.08658608,42.81493956,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53447,42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.52381,23809.52381,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
51633,40,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,300000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25000.0,25000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,70778,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4803.752578,98.90078838,11796.33333,27736.5936,68408,81,70778,23592.66667,40193.6963,70003,81,69056,34528.0,47913.55549,68408,648,0,0,0,0,92,72,56.51473622,42.38605216,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
3389,5,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,2400000.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,200000.0,200000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,67239,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5071.461503,104.1062479,11206.5,26523.7902,65345,40,67239,22413.0,38254.28848,66584,40,65942,32971.0,45783.74987,65345,597,0,0,0,0,92,72,59.48928449,44.61696337,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
51634,50,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,240000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20000.0,20000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,137424,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,2474.094772,50.93724531,22904.0,54976.19896,135121,42,137424,45808.0,78674.50908,136653,125,135714,67857.0,95125.66106,135121,593,0,0,0,0,92,72,29.10699732,21.83024799,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
3390,43,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,279069.7674,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23255.81395,23255.81395,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,71056,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4799.03175,98.51384823,11842.66667,27918.52839,68827,49,71056,23685.33333,40241.36649,70150,74,69436,34718.0,48237.4104,68827,609,0,0,0,0,92,72,56.29362756,42.22022067,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
51636,18,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,79593,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4271.732439,87.94743256,13265.5,31398.96289,77354,48,79593,26531.0,45363.3569,78911,48,78003,39001.5,54238.62565,77354,649,0,0,0,0,92,72,50.25567575,37.69175681,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
3392,96,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,125000.0,20833.33333,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10416.66667,10416.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,63328,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5384.663972,110.5356241,10554.66667,24855.9586,61288,42,63328,21109.33333,35905.84946,62568,42,61902,30951.0,42902.99684,61288,614,0,0,0,0,92,72,63.16321374,47.37241031,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
51637,49,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20408.16327,20408.16327,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,212011,5,4,212,140,194,0,42.4,84.78679142,128,0,35.0,62.0644826,1660.291211,42.45062756,26501.375,74010.50156,209666,3,212011,53002.75,104805.5705,210210,80,210328,70109.33333,120860.0637,209666,3,0,0,0,0,112,92,23.58368198,18.86694558,0,194,35.2,68.15798641,4645.511111,0,0,0,1,0,0,0,0,0,39.11111111,42.4,35.0,112,0,0,0,0,0,0,5,212,4,140,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,81188,4,3,1870,134,1858,0,467.5,927.004315,128,0,44.66666667,72.23111056,24683.45076,86.21963837,13531.33333,31941.03929,78727,57,81188,27062.66667,46162.80715,80366,145,79608,39804.0,55045.43449,78727,881,0,0,0,0,92,72,49.26836478,36.95127359,0,1858,250.5,651.0051569,423807.7143,0,0,0,1,0,0,0,0,0,286.2857143,467.5,44.66666667,92,0,0,0,0,0,0,4,1870,3,134,8192,258,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,198916,5,4,213,140,195,0,42.6,85.23379611,128,0,35.0,62.0644826,1774.618432,45.24522914,24864.5,69464.88592,196780,1,198916,49729.0,98491.76878,197466,70,197385,65795.0,113436.7382,196780,1,0,0,0,0,112,92,25.13623841,20.10899073,0,195,35.3,68.41710312,4680.9,0,0,0,1,0,0,0,0,0,39.22222222,42.6,35.0,112,0,0,0,0,0,0,5,213,4,140,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,73267,4,3,1035,134,1023,0,258.75,509.5078508,128,0,44.66666667,72.23111056,15955.34142,95.5409666,12211.16667,28837.47431,71072,49,73267,24422.33333,41686.6992,72557,88,71902,35951.0,49668.59452,71072,830,0,0,0,0,92,72,54.59483806,40.94612854,0,1023,146.125,357.0115794,127457.2679,0,0,0,1,0,0,0,0,0,167.0,258.75,44.66666667,92,0,0,0,0,0,0,4,1035,3,134,8192,245,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
51644,49,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20408.16327,20408.16327,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
51646,19,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,245,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,210319,5,4,213,140,195,0,42.6,85.23379611,128,0,35.0,62.0644826,1678.402807,42.79213956,26289.875,73482.86036,208149,3,210319,52579.75,104125.4831,208767,25,208759,69586.33333,119999.1694,208149,3,0,0,0,0,112,92,23.77341087,19.01872869,0,195,35.3,68.41710312,4680.9,0,0,0,1,0,0,0,0,0,39.22222222,42.6,35.0,112,0,0,0,0,0,0,5,213,4,140,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,95311,4,3,1053,134,1041,0,263.25,518.5077145,128,0,44.66666667,72.23111056,12453.96649,73.44377879,15885.16667,37726.2916,92889,96,95311,31770.33333,54371.06348,94552,136,93539,46769.5,65222.82239,92889,650,0,0,0,0,92,72,41.96787359,31.47590519,0,1041,148.375,363.328241,132007.4107,0,0,0,1,0,0,0,0,0,169.5714286,263.25,44.66666667,92,0,0,0,0,0,0,4,1053,3,134,8192,245,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
52336,43,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,279069.7674,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23255.81395,23255.81395,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
52337,36,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,333333.3333,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27777.77778,27777.77778,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,245,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,158487,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,2145.286364,44.16766044,26414.5,63615.0324,156266,94,158487,52829.0,90880.18785,157768,108,156874,78437.0,110066.8273,156266,608,0,0,0,0,92,72,25.23866311,18.92899733,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
3395,61,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,196721.3115,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16393.44262,16393.44262,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,70208,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4856.996354,99.70373747,11701.33333,27851.513,68551,41,70208,23402.66667,40049.48357,69647,41,69119,34559.5,48071.24031,68551,568,0,0,0,0,92,72,56.97356427,42.7301732,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
51653,47,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,255319.1489,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.59574,21276.59574,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,65589,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5199.042522,106.7252131,10931.5,25854.01677,63702,22,65589,21863.0,37425.15335,65077,22,64304,32152.0,44618.43789,63702,602,0,0,0,0,92,72,60.98583604,45.73937703,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
52338,33,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,363636.3636,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,71573,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4750.394702,97.80224386,11928.83333,28122.52761,69329,43,71573,23857.66667,40696.93867,70849,43,69957,34978.5,48578.94297,69329,628,0,0,0,0,92,72,55.88699649,41.91524737,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
3396,38,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,315789.4737,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,26315.78947,26315.78947,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,72575,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4698.587668,96.45194626,12095.83333,28557.99072,70386,43,72575,24191.66667,41106.56757,71655,43,71080,35540.0,49279.68579,70386,694,0,0,0,0,92,72,55.11539786,41.3365484,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,77843,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4380.612258,89.92459181,12973.83333,30840.88834,75924,16,77843,25947.66667,44508.55264,77341,16,76523,38261.5,53262.81829,75924,599,0,0,0,0,92,72,51.38548103,38.53911077,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
51654,48,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
52339,66,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,181818.1818,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15151.51515,15151.51515,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,70576,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4817.5017,99.18385854,11762.66667,27697.44348,68295,44,70576,23525.33333,40113.5724,69843,44,68954,34477.0,47825.87425,68295,659,0,0,0,0,92,72,56.67649059,42.50736794,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
3399,36,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,333333.3333,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27777.77778,27777.77778,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,58261,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5852.971971,120.1489847,9710.166667,22808.31878,56264,40,58261,19420.33333,32947.01113,57462,40,56890,28445.0,39342.00709,56264,626,0,0,0,0,92,72,68.65656271,51.49242203,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,66623,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5118.352521,105.0688201,11103.83333,26051.05805,64275,22,66623,22207.66667,37719.64998,65760,22,64898,32449.0,45008.76084,64275,623,0,0,0,0,92,72,60.03932576,45.02949432,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
52340,34,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,352941.1765,58823.52941,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,29411.76471,29411.76471,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
51655,48,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,71165,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4777.629453,98.36295932,11860.83333,27903.18803,68813,51,71165,23721.66667,40600.21392,70602,51,69787,34893.5,47969.41693,68813,974,0,0,0,0,92,72,56.20740533,42.15555399,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
3400,30,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,400000.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33333.33333,33333.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,71178,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4790.806148,98.34499424,11863.0,28107.34085,69234,41,71178,23726.0,40397.11513,70371,72,69826,34913.0,48537.22367,69234,592,0,0,0,0,92,72,56.19713957,42.14785467,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,70097,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4864.687504,99.86162033,11682.83333,27531.88128,67878,28,70097,23365.66667,39721.74762,69230,28,68492,34246.0,47562.83053,67878,614,0,0,0,0,92,72,57.06378304,42.79783728,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
52341,33,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,363636.3636,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
51656,16,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,750000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,62500.0,62500.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,71722,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4740.52592,97.59906305,11953.66667,28140.64748,69391,47,71722,23907.33333,40680.38043,70879,47,70047,35023.5,48602.9846,69391,656,0,0,0,0,92,72,55.77089317,41.82816988,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
3422,83,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,144578.3133,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12048.19277,12048.19277,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,75071,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4542.36656,93.24506134,12511.83333,29660.93378,73054,38,75071,25023.66667,42811.36758,74457,38,73848,36924.0,51095.53601,73054,794,0,0,0,0,92,72,53.2828922,39.96216915,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,74304,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4589.254953,94.20757967,12384.0,29382.04816,72356,22,74304,24768.0,42433.36851,73765,22,72917,36458.5,50766.73136,72356,561,0,0,0,0,92,72,53.83290267,40.374677,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
